444.2249,3177.1,0,12493
447.2445,5332.4,0,12493
451.0379,3574.6,0,12493
459.7425,4239.4,0,12493
460.2664,6684.6,0,12493
461.2466,52509,1,12493
462.2483,11981.5,1,12493
463.2361,5879.9,1,12493
464.2287,3618.1,0,12493
465.1405,12498.6,0,12493
465.2079,3605.8,0,12493
474.2657,31223.5,0,12493
479.7295,6447.7,0,12493
480.2532,13322.4,0,12493
481.2544,4200.7,0,12493
483.1524,4099.8,0,12493
488.6915,161189.4,2,12493
489.1928,223796,2,12493
489.6929,76559.5,2,12493
490.1924,17618.5,2,12493
490.2605,4107.9,0,12493
491.2652,4424.6,0,12493
492.3042,20950,0,12493
493.7269,3219.1,0,12493
505.2729,258506.6,1,12493
506.2761,113314.4,1,12493
507.2326,8059.5,0,12493
507.2742,66021.9,2,12493
507.7757,46319.6,2,12493
508.2349,17403,0,12493
508.3025,27707,0,12493
509.304,5913.1,0,12493
515.2565,4973.6,0,12493
517.3239,10902.8,0,12493
518.2819,4741.1,0,12493
518.9347,3959.8,0,12493
519.2699,16404.3,0,12493
520.2297,3104.2,0,12493
524.294,13244.3,0,12493
531.734,3442,0,12493
532.2592,6776.2,0,12493
545.2327,21051.2,2,12493
545.735,27897.9,2,12493
546.2343,11428.8,2,12493
547.3093,3477.7,0,12493
550.7491,5053.3,0,12493
551.1403,12332.6,0,12493
551.2326,2914.2,0,12493
552.2842,3509.6,0,12493
552.7632,4178.5,0,12493
565.2794,11826.7,0,12493
567.1484,3203.3,0,12493
569.9411,4108.6,0,12493
572.2788,11981.2,0,12493
573.299,4633.3,2,12493
573.7924,17855,2,12493
574.2357,4888.2,0,12493
574.2951,6703.9,2,12493
577.2691,3826.5,0,12493
578.3217,3680,0,12493
579.1322,11586.7,0,12493
579.3396,5039.5,0,12493
587.3403,3770.5,0,12493
587.8104,13977.4,0,12493
589.3022,30926.2,0,12493
590.3354,5391.5,0,12493
594.2991,18550.3,0,12493
595.3345,8616.9,0,12493
596.1844,4311.1,0,12493
596.2294,4042.3,0,12493
596.3333,115060.1,2,12493
596.8233,58620.6,2,12493
597.1418,34642.7,0,12493
597.1976,3743.5,0,12493
597.3176,28155.7,2,12493
597.3732,69197.3,0,12493
597.4147,3917.7,0,12493
600.3466,15313,1,12493
601.3428,4627.6,1,12493
605.3528,4417.7,0,12493
609.294,4049.5,0,12493
618.3569,178066.2,1,12493
619.361,90164.1,1,12493
620.3624,13104.4,1,12493
621.8063,3542.3,0,12493
623.2603,4348,0,12493
623.3113,4333.3,0,12493
631.2006,5748.4,0,12493
631.35,3895.2,0,12493
636.3538,3234.3,0,12493
646.3311,3435.5,0,12493
660.3019,4095.9,0,12493
661.2902,3265.9,0,12493
661.3486,5595,0,12493
663.3447,3856,0,12493
665.3359,13710,1,12493
666.3359,4212.2,1,12493
672.3435,3561.2,0,12493
673.3817,4133.8,0,12493
688.3622,5609.2,0,12493
688.8595,4792.5,0,12493
689.2637,11215.2,0,12493
690.265,4362.8,0,12493
690.353,38382.1,0,12493
696.3782,12364.2,0,12493
702.4038,3737.4,0,12493
703.4095,2991.1,0,12493
706.296,15404.6,0,12493
712.8469,3563.3,0,12493
714.4153,3740,0,12493
724.3054,4410.6,0,12493
731.4407,44301.4,1,12493
732.4471,32488.3,1,12493
733.4433,3505,1,12493
736.3672,3152.3,0,12493
747.3812,5462.5,0,12493
752.3566,5671.5,0,12493
760.3759,3762.8,0,12493
768.8997,4048.6,0,12493
771.3876,6168.3,0,12493
772.3884,3972.9,0,12493
773.3873,4462.8,0,12493
777.8987,3817.9,0,12493
778.398,5931.5,0,12493
787.3702,13760.7,0,12493
791.3112,4146.2,0,12493
797.3658,3738.9,0,12493
804.3958,32001.7,1,12493
805.3943,11325.1,1,12493
811.3678,20463.5,2,12493
811.8636,5378.8,2,12493
819.3926,3768.1,0,12493
821.3686,13885.2,1,12493
822.356,5455.2,1,12493
825.3782,15256.4,2,12493
825.8815,6637.3,2,12493
828.3951,3990.8,0,12493
839.3793,16574.8,0,12493
846.4679,57215.4,1,12493
847.4705,40577.5,1,12493
848.4744,9376.9,1,12493
854.4093,5990.2,0,12493
881.3937,21972.4,1,12493
882.4026,6436,1,12493
917.5031,5707.1,0,12493
918.3127,11504.8,1,12493
918.5046,13065.4,0,12493
919.3193,24637.9,1,12493
920.321,5480.7,1,12493
922.412,4164.9,0,12493
930.3197,10806.3,1,12493
931.3198,17639.4,1,12493
932.3185,5851.1,1,12493
933.3188,3746.5,1,12493
956.4839,52038.4,1,12493
957.4879,14963.5,1,12493
968.484,5951.3,0,12493
974.4351,3431.3,0,12493
976.3774,63528.1,1,12493
977.3784,79594.7,1,12493
978.3763,27014.1,1,12493
979.376,5895.5,1,12493
980.4688,17709.1,1,12493
981.4709,5359.8,1,12493
986.4323,3882.4,0,12493
1003.4773,3920.3,0,12493
1005.4568,19339.7,1,12493
1006.4633,4138.6,1,12493
1014.5422,11855.5,1,12493
1015.5237,4058.8,1,12493
1017.4559,16587.4,0,12493
1018.5544,11755.6,1,12493
1019.5612,19592,1,12493
1020.5489,3399.6,1,12493
1047.4076,12722.3,0,12493
1062.5123,18598.8,1,12493
1063.5231,23541.9,1,12493
1064.5251,4532.7,1,12493
1075.5493,3575.9,0,12493
1088.5304,3885.1,0,12493
1089.449,4692.4,1,12493
1090.4526,21830.7,1,12493
1091.4635,4256.9,1,12493
1116.5715,5740.2,0,12493
1117.5465,15178.8,1,12493
1118.5466,5487,1,12493
1133.5927,24062.8,1,12493
1134.5938,72317.7,1,12493
1135.5972,29887.6,1,12493
1136.5852,4381.4,1,12493
1152.5543,4046.2,0,12493
1364.634,13468.9,0,12493
1429.6375,3482.4,0,12493
1521.6545,11603.1,0,12493
1535.6827,3340.4,0,12493
1536.6718,4994.4,0,12493
1554.7007,3759,0,12493
1563.6765,21315.7,1,12493
1564.6692,16769.7,1,12493
1585.6539,4686.9,0,12493
1602.6688,6614.8,0,12493
1603.6479,3896.1,0,12493
1626.9736,4014.2,0,12493
1649.7581,5091.3,0,12493
